"","VALUE","Freq","BPS_CODE","ZONE","BPS_MODEL","BPS_NAME","GROUPVEG","FRI_REPLAC","FRI_MIXED","FRI_SURFAC","FRI_ALLFIR","PRC_REPLAC","PRC_MIXED","PRC_SURFAC","FRG_NEW","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"129",625,9296,10200,9,"10200_6_9_12_17","Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland","Conifer",497,-9999,200,143,29,-9999,71,"III-B",14,46,57,0.054902,0.180392,0.223529,2067,0
"130",626,17657,10450,9,"10450_1_7_8_9","Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest","Conifer",184,107,32,22,12,21,67,"I-C",200,209,255,0.784314,0.819608,1,3927,0
"131",627,4063,10460,9,"10460_1_7_9","Northern Rocky Mountain Subalpine Woodland and Parkland","Conifer",345,79,-9999,64,19,81,-9999,"III-A",255,170,0,1,0.666667,0,904,0
"132",628,43,10470,9,"10470_8_9","Northern Rocky Mountain Mesic Montane Mixed Conifer Forest","Conifer",201,153,351,70,35,45,20,"III-A",95,147,229,0.372549,0.576471,0.898039,10,0
"133",629,153,10531,9,"10531_1_7_8_9","Northern Rocky Mountain Ponderosa Pine Woodland and Savanna-Mesic","Conifer",273,78,19,14,6,18,76,"I-B",168,85,0,0.658824,0.333333,0,34,0
"134",630,320,10532,9,"10532_7_9","Northern Rocky Mountain Ponderosa Pine Woodland and Savanna-Xeric","Conifer",258,100,136,47,18,47,35,"III-A",168,120,0,0.658824,0.470588,0,71,0
"135",631,3543,10550,9,"10550_1_8_9","Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",232,248,-9999,120,52,48,-9999,"III-B",211,255,190,0.827451,1,0.745098,788,0
"136",633,17303,10610,9,"10610_8_9_17","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Hardwood-Conifer",68,44,-9999,27,39,61,-9999,"I-C",230,230,0,0.901961,0.901961,0,3848,0
"137",634,38461,10620,9,"10620_7_9","Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland","Shrubland",243,213,244,77,32,36,32,"III-A",191,19,230,0.74902,0.07451,0.901961,8554,0
"138",637,94195,10800,9,"10800_1_7_8_9","Inter-Mountain Basins Big Sagebrush Shrubland","Shrubland",101,-9999,-9999,101,100,-9999,-9999,"IV-B",255,190,232,1,0.745098,0.909804,20948,0
"139",639,29150,11060,9,"11060_1_8_9","Northern Rocky Mountain Montane-Foothill Deciduous Shrubland","Shrubland",41,-9999,-9999,41,100,-9999,-9999,"IV-A",137,68,80,0.537255,0.266667,0.313725,6483,0
"140",640,5423,11230,9,"11230_1_7_8_9","Columbia Plateau Steppe and Grassland","Grassland",39,-9999,-9999,39,100,-9999,-9999,"IV-A",235,218,234,0.921569,0.854902,0.917647,1206,0
"141",641,8913,11240,9,"11240_1_7_8_9","Columbia Plateau Low Sagebrush Steppe","Shrubland",222,-9999,-9999,222,100,-9999,-9999,"V-A",132,140,173,0.517647,0.54902,0.678431,1982,0
"142",644,191,11270,9,"11270_7_8_9","Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",212,-9999,-9999,212,100,-9999,-9999,"V-A",194,158,215,0.760784,0.619608,0.843137,42,0
"143",647,1938,11390,9,"11390_8_9","Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland","Grassland",44,186,-9999,35,81,19,-9999,"II-C",171,205,102,0.670588,0.803922,0.4,431,0
"144",648,3026,11400,9,"11400_9","Northern Rocky Mountain Subalpine-Upper Montane Grassland","Grassland",675,1495,-9999,464,69,31,-9999,"V-A",167,205,195,0.654902,0.803922,0.764706,673,0
"145",651,6054,11450,9,"11450_9_10_19","Rocky Mountain Subalpine-Montane Mesic Meadow","Grassland",40,160,-9999,32,80,20,-9999,"II-C",0,197,255,0,0.772549,1,1346,0
"146",653,6086,11540,9,"11540_1_7_8_9","Inter-Mountain Basins Montane Riparian Systems","Riparian",99,-9999,-9999,99,100,-9999,-9999,"IV-A",154,156,117,0.603922,0.611765,0.458824,1353,0
"147",654,66458,11590,9,"11590_8_9","Rocky Mountain Montane Riparian Systems","Riparian",99,100,-9999,50,50,50,-9999,"III-A",123,124,93,0.482353,0.486275,0.364706,14780,0
"148",655,41943,11600,9,"11600_8_9","Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",200,133,-9999,80,40,60,-9999,"III-A",49,165,167,0.192157,0.647059,0.654902,9328,0
"149",656,35,11610,9,"11610_9_10_19","Northern Rocky Mountain Conifer Swamp","Conifer",386,-9999,-9999,386,100,-9999,-9999,"V-A",68,79,137,0.266667,0.309804,0.537255,8,0
"150",657,1375,11650,9,"11650_9","Northern Rocky Mountain Foothill Conifer Wooded Steppe","Conifer",204,149,23,18,9,12,79,"I-C",255,120,0,1,0.470588,0,306,0
"151",658,19,11660,9,"11660_9_10_19","Middle Rocky Mountain Montane Douglas-fir Forest and Woodland","Conifer",112,54,106,27,24,50,26,"I-C",214,112,0,0.839216,0.439216,0,4,0
"152",1046,11405,10040,12,"10040","North American Warm Desert Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",255,242,189,1,0.94902,0.741176,2536,0
"153",1047,15988,10060,12,"10060","Rocky Mountain Alpine/Montane Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",78,78,78,0.305882,0.305882,0.305882,3556,0
"154",1049,307,10170,12,"10170_6_7_8_9_12_18","Columbia Plateau Western Juniper Woodland and Savanna","Conifer",445,272,-9999,169,38,62,-9999,"III-B",14,245,98,0.054902,0.960784,0.384314,68,0
"155",1054,10080,10310,12,"10310_2_3_4_5_6_12","California Montane Jeffrey Pine(-Ponderosa Pine) Woodland","Conifer",165,84,11,9,6,11,83,"I-B",167,70,0,0.654902,0.27451,0,2242,0
"156",1055,44160,10330,12,"10330_12","Mediterranean California Subalpine Woodland","Conifer",349,78,-9999,64,18,82,-9999,"III-A",226,194,162,0.886275,0.760784,0.635294,9821,0
"157",1057,32083,10570,12,"10570_12_16","Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland","Conifer",508,-9999,199,143,28,-9999,72,"III-B",227,223,162,0.890196,0.87451,0.635294,7135,0
"158",1058,6338,10580,12,"10580_12","Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland","Conifer",159,51,466,36,23,69,8,"III-A",127,234,0,0.498039,0.917647,0,1410,0
"159",1067,567,11240,12,"11240_10_12_17_18_19_21","Columbia Plateau Low Sagebrush Steppe","Shrubland",201,-9999,-9999,201,100,-9999,-9999,"V-A",132,140,173,0.517647,0.54902,0.678431,126,0
"160",1072,1439,11440,12,"11440_12_16_19_28","Rocky Mountain Alpine Turf","Grassland",207,-9999,-9999,207,100,-9999,-9999,"V-A",93,43,29,0.364706,0.168627,0.113725,320,0
"161",1075,5451,11590,12,"11590_12_17","Rocky Mountain Montane Riparian Systems","Riparian",379,-9999,-9999,379,100,-9999,-9999,"V-A",123,124,93,0.482353,0.486275,0.364706,1212,0
"162",1076,3715,11600,12,"11600_12_17","Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",271,-9999,79,61,23,-9999,77,"III-A",49,165,167,0.192157,0.647059,0.654902,826,0
"163",1077,88636,10010,17,"10010","Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",255,255,190,1,1,0.745098,19712,0
"164",1078,102968,10110,17,"10110_6_10_12_17_18_19","Rocky Mountain Aspen Forest and Woodland","Hardwood",68,57,-9999,31,46,54,-9999,"I-C",255,255,115,1,1,0.45098,22900,0
"165",1079,5049,10120,17,"10120_17_18_21","Rocky Mountain Bigtooth Maple Ravine Woodland","Hardwood",135,81,-9999,51,37,63,-9999,"III-A",255,211,127,1,0.827451,0.498039,1123,0
"166",1080,1033,10160,17,"10160_17","Colorado Plateau Pinyon-Juniper Woodland","Conifer",427,194,2177,126,29,65,6,"III-B",205,170,102,0.803922,0.666667,0.4,230,0
"167",1082,81555,10200,17,"10200_6_9_12_17","Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland","Conifer",497,-9999,200,143,29,-9999,71,"III-B",14,46,57,0.054902,0.180392,0.223529,18137,0
"168",1083,219,10510,17,"10510_15_16_17_22_23_24_25","Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",90,77,14,11,12,14,74,"I-B",190,210,255,0.745098,0.823529,1,49,0
"169",1085,27515,10540,17,"10540_17","Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",257,39,28,15,6,39,55,"I-B",168,56,0,0.658824,0.219608,0,6119,0
"170",1086,99740,10550,17,"10550_17","Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",176,16701,-9999,174,99,1,-9999,"IV-B",211,255,190,0.827451,1,0.745098,22182,0
"171",1089,472,10640,17,"10640_15_16_17_23_24_27_28","Colorado Plateau Mixed Low Sagebrush Shrubland","Shrubland",239,119,-9999,79,33,67,-9999,"III-A",158,170,215,0.619608,0.666667,0.843137,105,0
"172",1094,85228,10860,17,"10860_13_16_17_18_21_23","Rocky Mountain Lower Montane-Foothill Shrubland","Shrubland",102,28,-9999,22,21,79,-9999,"I-C",137,68,101,0.537255,0.266667,0.396078,18954,0
"173",1095,64364,10870,17,"10870_4_6_12_13_14_15_17_24_25","Sonora-Mojave Creosotebush-White Bursage Desert Scrub","Shrubland",329,-9999,-9999,329,100,-9999,-9999,"V-A",52,154,184,0.203922,0.603922,0.721569,14314,0
"174",1098,29951,11070,17,"11070_17","Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrubland",153,52,-9999,39,25,75,-9999,"III-A",115,255,223,0.45098,1,0.87451,6661,0
"175",1100,5493,11150,17,"11150_17","Inter-Mountain Basins Juniper Savanna","Conifer",815,428,553,186,23,43,34,"III-B",137,112,68,0.537255,0.439216,0.266667,1222,0
"176",1105,31789,11350,17,"11350_7_8_9_10_12_17_18","Inter-Mountain Basins Semi-Desert Grassland","Grassland",81,-9999,-9999,81,100,-9999,-9999,"IV-A",185,174,211,0.72549,0.682353,0.827451,7070,0
"177",1109,6422,11590,17,"11590_12_17","Rocky Mountain Montane Riparian Systems","Riparian",379,-9999,-9999,379,100,-9999,-9999,"V-A",123,124,93,0.482353,0.486275,0.364706,1428,0
"178",1110,2359,11600,17,"11600_12_17","Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",271,-9999,79,61,23,-9999,77,"III-A",49,165,167,0.192157,0.647059,0.654902,525,0
"179",1180,1501,10040,15,"10040","North American Warm Desert Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",255,242,189,1,0.94902,0.741176,334,0
"180",1182,2480,10160,15,"10160_15_28","Colorado Plateau Pinyon-Juniper Woodland","Conifer",430,194,2245,126,29,65,6,"III-B",205,170,102,0.803922,0.666667,0.4,552,0
"181",1183,59308,10190,15,"10190_15","Great Basin Pinyon-Juniper Woodland","Conifer",475,335,765,156,33,47,20,"III-B",115,76,0,0.45098,0.298039,0,13190,0
"182",1184,895,10230,15,"10230_14_15_24_25","Madrean Encinal","Conifer",125,191,33,23,18,13,69,"I-C",0,167,132,0,0.654902,0.517647,199,0
"183",1185,4,10240,15,"10240_14_15_24","Madrean Lower Montane Pine-Oak Forest and Woodland","Conifer",125,191,33,23,19,12,69,"I-C",167,189,30,0.654902,0.741176,0.117647,1,0
"184",1186,1822,10250,15,"10250_14_15_24_25_26","Madrean Pinyon-Juniper Woodland","Conifer",136,209,104,46,34,22,44,"III-A",160,106,31,0.627451,0.415686,0.121569,405,0
"185",1188,2,10510,15,"10510_15_16_17_22_23_24_25","Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",90,77,14,11,12,14,74,"I-B",190,210,255,0.745098,0.823529,1,0,0
"186",1189,93,10520,15,"10520_15","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Conifer",186,90,72,33,18,37,45,"I-C",115,149,230,0.45098,0.584314,0.901961,21,0
"187",1190,105,10540,15,"10540_15_25","Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",396,108,10,9,2,9,89,"I-B",168,56,0,0.658824,0.219608,0,23,0
"188",1193,74,10610,15,"10610_15_25","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Hardwood-Conifer",43,20,110,12,28,61,11,"I-B",230,230,0,0.901961,0.901961,0,16,0
"189",1197,64974,10820,15,"10820_12_15_16_17_23_24","Mojave Mid-Elevation Mixed Desert Scrub","Shrubland",815,-9999,-9999,815,100,-9999,-9999,"V-B",216,6,73,0.847059,0.023529,0.286275,14450,0
"190",1198,639,10870,15,"10870_4_6_12_13_14_15_17_24_25","Sonora-Mojave Creosotebush-White Bursage Desert Scrub","Shrubland",329,-9999,-9999,329,100,-9999,-9999,"V-A",52,154,184,0.203922,0.603922,0.721569,142,0
"191",1199,20,10910,15,"10910_15","Sonoran Mid-Elevation Desert Scrub","Shrubland",355,-9999,-9999,355,100,-9999,-9999,"V-A",176,6,99,0.690196,0.023529,0.388235,4,0
"192",1201,497,11020,15,"11020_13_15_16_23_24","Colorado Plateau Pinyon-Juniper Shrubland","Conifer",333,222,127,65,20,29,51,"III-A",255,0,0,1,0,0,111,0
"193",1202,918,11040,15,"11040_15","Mogollon Chaparral","Shrubland",80,-9999,2171,77,96,-9999,4,"IV-A",173,250,211,0.678431,0.980392,0.827451,204,0
"194",1203,4667,11070,15,"11070_15","Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrubland",50,174,-9999,39,78,22,-9999,"III-A",115,255,223,0.45098,1,0.87451,1038,0
"195",1204,104,11090,15,"11090_15_25","Sonoran Paloverde-Mixed Cacti Desert Scrub","Shrubland",1049,-9999,-9999,1049,100,-9999,-9999,"V-B",233,214,245,0.913725,0.839216,0.960784,23,0
"196",1209,66,11270,15,"11270_15","Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",118,-9999,-9999,118,100,-9999,-9999,"IV-B",194,158,215,0.760784,0.619608,0.843137,15,0
"197",1210,90,11350,15,"11350_15_28","Inter-Mountain Basins Semi-Desert Grassland","Grassland",77,37,-9999,25,33,67,-9999,"I-C",185,174,211,0.72549,0.682353,0.827451,20,0
"198",1213,218,11552,15,"11552_13_14_15","North American Warm Desert Riparian Systems-Stringers","Riparian",735,-9999,-9999,735,100,-9999,-9999,"V-B",84,160,117,0.329412,0.627451,0.458824,48,0
"199",1214,815,11590,15,"11590_15","Rocky Mountain Montane Riparian Systems","Riparian",54,-9999,8,7,12,-9999,88,"I-B",123,124,93,0.482353,0.486275,0.364706,181,0
"200",1216,1595,10010,18,"10010","Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",255,255,190,1,1,0.745098,355,0
"201",1217,4907,10060,18,"10060","Rocky Mountain Alpine/Montane Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",78,78,78,0.305882,0.305882,0.305882,1091,0
"202",1220,4673,10170,18,"10170_6_7_8_9_12_18","Columbia Plateau Western Juniper Woodland and Savanna","Conifer",445,272,-9999,169,38,62,-9999,"III-B",14,245,98,0.054902,0.960784,0.384314,1039,0
"203",1221,33536,10190,18,"10190_6_7_9_12_16_17_18_19","Great Basin Pinyon-Juniper Woodland","Conifer",865,898,-9999,440,51,49,-9999,"V-A",115,76,0,0.45098,0.298039,0,7458,0
"204",1223,1,10500,18,"10500_18","Rocky Mountain Lodgepole Pine Forest","Conifer",151,-9999,643,122,81,-9999,19,"IV-B",128,251,26,0.501961,0.984314,0.101961,0,0
"205",1224,1019,10510,18,"10510_18_21","Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",90,77,14,11,12,14,74,"I-B",190,210,255,0.745098,0.823529,1,227,0
"206",1225,557,10520,18,"10520_18","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Conifer",186,90,72,33,18,37,45,"I-C",115,149,230,0.45098,0.584314,0.901961,124,0
"207",1226,115657,10550,18,"10550_18","Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",175,686,-9999,139,80,20,-9999,"IV-B",211,255,190,0.827451,1,0.745098,25721,0
"208",1227,179,10560,18,"10560_18","Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland","Conifer",176,683,-9999,140,80,20,-9999,"IV-B",56,168,0,0.219608,0.658824,0,40,0
"209",1228,52453,10570,18,"10570_18","Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland","Conifer",504,-9999,198,142,28,-9999,72,"III-B",227,223,162,0.890196,0.87451,0.635294,11665,0
"210",1230,133760,10620,18,"10620_6_12_17_18","Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland","Shrubland",288,149,238,69,24,47,29,"III-A",191,19,230,0.74902,0.07451,0.901961,29748,0
"211",1233,345,10810,18,"10810_18_19_21","Inter-Mountain Basins Mixed Salt Desert Scrub","Shrubland",1140,-9999,-9999,1140,100,-9999,-9999,"V-B",245,202,122,0.960784,0.792157,0.478431,77,0
"212",1234,89364,10860,18,"10860_13_16_17_18_21_23","Rocky Mountain Lower Montane-Foothill Shrubland","Shrubland",102,28,-9999,22,21,79,-9999,"I-C",137,68,101,0.537255,0.266667,0.396078,19874,0
"213",1235,55174,11060,18,"11060_18","Northern Rocky Mountain Montane-Foothill Deciduous Shrubland","Shrubland",101,78,-9999,44,44,56,-9999,"III-A",137,68,80,0.537255,0.266667,0.313725,12270,0
"214",1236,1177,11230,18,"11230_10_18","Columbia Plateau Steppe and Grassland","Grassland",50,-9999,-9999,50,100,-9999,-9999,"IV-A",235,218,234,0.921569,0.854902,0.917647,262,0
"215",1237,8335,11240,18,"11240_10_12_17_18_19_21","Columbia Plateau Low Sagebrush Steppe","Shrubland",201,-9999,-9999,201,100,-9999,-9999,"V-A",132,140,173,0.517647,0.54902,0.678431,1854,0
"216",1240,5214,11270,18,"11270_10_12_13_17_18","Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",225,-9999,-9999,225,100,-9999,-9999,"V-A",194,158,215,0.760784,0.619608,0.843137,1160,0
"217",1241,9,11350,18,"11350_7_8_9_10_12_17_18","Inter-Mountain Basins Semi-Desert Grassland","Grassland",81,-9999,-9999,81,100,-9999,-9999,"IV-A",185,174,211,0.72549,0.682353,0.827451,2,0
"218",1243,15107,11530,18,"11530_6_10_12_13_17_18_19_21","Inter-Mountain Basins Greasewood Flat","Shrubland",1024,-9999,-9999,1024,100,-9999,-9999,"V-B",225,225,225,0.882353,0.882353,0.882353,3360,0
"219",2704,225,10803,15,"10803_6_12_15_16_17_18_23_24_25","Inter-Mountain Basins Big Sagebrush Shrubland-Semi-Desert","Shrubland",151,-9999,-9999,151,100,-9999,-9999,"IV-B",255,190,232,1,0.745098,0.909804,50,0
"220",2705,891,10804,15,"10804_6_12_15_16_17_18_23_24_25","Inter-Mountain Basins Big Sagebrush Shrubland-Upland","Shrubland",120,-9999,-9999,120,100,-9999,-9999,"IV-B",255,190,232,1,0.745098,0.909804,198,0
"221",2710,1,10803,18,"10803_6_12_15_16_17_18_23_24_25","Inter-Mountain Basins Big Sagebrush Shrubland-Semi-Desert","Shrubland",151,-9999,-9999,151,100,-9999,-9999,"IV-B",255,190,232,1,0.745098,0.909804,0,0
"222",2711,55746,10804,18,"10804_6_12_15_16_17_18_23_24_25","Inter-Mountain Basins Big Sagebrush Shrubland-Upland","Shrubland",120,-9999,-9999,120,100,-9999,-9999,"IV-B",255,190,232,1,0.745098,0.909804,12398,0
